id	preprocessed_text	text	label
21856695	" <user> : $ rden $ el green , lol  make - up to cover ugliness ftw <url> < - - rs yesterday boom today	&quot;@BeckyHiu: $RDEN $EL green, lol... make-up to cover ugliness #ftw http://stks.co/b0Q2Q&quot; &lt;-- RS yesterday BOOM today	1
6117808	<user> in response to your thoughts on $ yhoo about nikesh . i don & # <number> ; t think is the right fit for visionary aspects .	@bpeck In response to your thoughts on $YHOO about Nikesh. I don&#39;t think is the right fit for visionary aspects.	0
6181018	$ spy look out belooooooo <url>	$SPY look out belooooooowwww.....	0
25571322	$ dnkn $ kkd $ dpz $ loco inside week buy triggers . <url> <url>	$DNKN $KKD $DPZ $LOCO Inside week buy triggers. http://stks.co/h0vV8 http://stks.co/r0ebN	1
11372664	$ aapl won & # <number> ; t matter if they beat er - this is all about looking ahead and investors are nervous about outlook , as they should be .	$AAPL Won&#39;t matter if they beat ER - this is all about looking ahead and investors are nervous about outlook, as they should be.	0
17892972	meanwhile this absolute garbage still up . $ mw stores totally empty . inventory galore . stock mispriced $ josb	meanwhile this absolute garbage still up. $MW stores TOTALLY EMPTY. inventory galore. stock mispriced $JOSB	0
719566195964407808	why starbucks corporation is pushing channel development : <url> <user> $ sbux	Why Starbucks Corporation Is Pushing Channel Development: https://t.co/2xtY6OZZkf @asitmap $SBUX	1
18436038	$ aapl $ spy usa new home sales ( mom ) for nov - <number> % vs - <number> % est ; prior revised from <number> % to <number> %	$AAPL $SPY USA New Home Sales (MoM) for Nov -2.10% vs -0.90% Est; Prior Revised from 25.40% to 17.60%	0
719609230194380800	bto three <number> puts @ <number> . $ aapl	BTO three 110 puts @ 1.34 . $AAPL	0
11574226	$ aapl and it will continue , using this profits that no one in the industry can get to innovate and develop so do not be afraid	$AAPL and it will continue , using this profits that no one in the industry can get to innovate and develop so do not be afraid	1
711199445472284676	prob a buy if it does . $ aapl	Prob a buy if it does . $AAPL	1
38883695	icymi $ bbry <number> shorts only <url>	ICYMI $BBRY 4 shorts only http://stks.co/q2Nuq	0
39048523	$ bioc bands will tighten all week and this will pop after the holiday with pr	$BIOC bands will tighten all week and this will pop after the holiday with PR	1
13024560	how ron johnson tried , and failed , to inject a bit of apple culture into jc penney <url> via tuaw $ jcp $ aapl	How Ron Johnson tried, and failed, to inject a bit of Apple culture into JC Penney http://stks.co/q8R6 via TUAW $JCP $AAPL	0
32903201	$ athx  very weak res . at <number> .............	$ATHX ... very weak res. at 2.51 .............	0
719500274134577152	instagram , whatsapp and oculus rift keep facebooks long - term potential robust $ fb <url> via <user>	Instagram, WhatsApp And Oculus Rift Keep Facebooks Long-Term Potential Robust $FB https://t.co/y966N4u4TP via @benzinga	1
7031131	$ bidu , sold at <number> and flat	$BIDU, sold at 139.26 and flat	0
5491633	$ spy bull move ended waiting for next setup	$SPY bull move ended waiting for next setup	0
33815244	$ pay we close around $ <number> it & # <number> ; s a good sign so tom we can continue upwards ! !	$PAY we close around $34 it&#39;s a good sign so Tom we can continue upwards!!	1
22958505	$ vips sees q <number> of <number> , total net revenues to be between $ <number> mln and $ <number> mln , yoy growth rate of approximately <number> % to <number> % .	$VIPS Sees Q2 of 2014, total net revenues to be between $780 mln and $790 mln, yoy growth rate of approximately 122.0% to 124.9%.	1
719889132160311296	$ fb conference . dont underestimate mark . bounce off <number> sma daily <number> c entry <number>	$FB conference. Don't underestimate Mark. Bounce off 50sma daily 110C entry 1.53	1
19193470	$ aapl downgrade is bias . this stock is a buy .	$AAPL downgrade is bias. This stock is a buy.	1
719915488558493696	$ pcln trying to break daily trend line ! big move could happen <url> <url>	$PCLN Trying to break daily trend line! Big move could happen https://t.co/gY0aDb2jsQ https://t.co/KPBBCgQ2xy	1
719878087190523904	totally agree - at <number> x earnings , $ aapl is a steal . <user>	Totally agree - At 11x earnings, $AAPL is a steal. @jimcramer	1
719631931214839808	was looking for a long entry but today's price action was appealing . $ endp	Was looking for a long entry but today's price action wasn't appealing . $ENDP	1
7618801	$ renn topping tail <number> min . chart at <number> short from here .	$renn topping tail 5 min. chart at 7.31 short from here.	0
35243913	$ enb . ca { head & amp ; shoulders } bullish reversal setup and breakout . oil and gas pipleline stock . $ uso	$ENB.CA {Head&amp;Shoulders} bullish reversal setup and breakout. Oil and Gas Pipleline stock. $USO	1
709328066938408961	baird upgrades tesla motors $ tsla to outperform <url>	Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw	1
31284121	$ gild go down to <number> so i can add more before <number>	$GILD go down to 99 so i can add more before 100	1
719462737227747328	launch updated model s with steeper price tag . $ tsla	Launch Updated Model S With Steeper Price Tag . $TSLA	1
14611561	$ fas - <number> % run for this watch list winner , but can & # <number> ; t blame anyone for taking profits today .	$FAS - 9% run for this watch list winner, but can&#39;t blame anyone for taking profits today.	1
8597000	$ emc bear flag	$EMC bear flag	0
719571509996580864	now it is time to short $ tsla . $ tsla	Now it is time to short $TSLA . $TSLA	0
9005652	$ rcon some upside today . this thing is severe low float . if there is catalyst for this guy . it can run .	$RCON some upside today. This thing is severe low float. If there is catalyst for this guy. It can run.	1
709714268359229440	$ fb on cusp of a major bollinger breakout on daily $ tsla sitting right on its <number> day ema the force is too strong will squeeze the shorts	$FB on cusp of a major bollinger breakout on daily $TSLA sitting right on its 200 day EMA the force is too strong it'll squeeze the shorts	1
708410136516104192	dont look now but amazon & amp ; bezos have done it again . quietly , echo alexa has become next major platform . $ amzn <url>	Don't look now but #Amazon &amp; #Bezos have done it again. Quietly, #Echo #Alexa has become next major platform. $AMZN https://t.co/aC0UmZBBs2	1
10647567	<user> $ amzn fast money says short ahead of black friday  seriously ? ! ?	@AdvidInvestor $AMZN Fast Money says short ahead of Black Friday...seriously?!?	0
21573813	$ bldp expects to break even for the first time in over two decades since it became publicly - listed <url>	$BLDP expects to break even for the first time in over two decades since it became publicly-listed http://stks.co/f0S2n	1
719541247971430400	$ celg back near <number> , where it opened and rallied higher last wk . a good place to take a shot <url>	$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF	1
5429838	$ cien <url> cien seems to have broken out of a major horizontal resistance . targets $ <number> .	$CIEN http://stks.co/dZU CIEN seems to have broken out of a major horizontal resistance. Targets $14.35.	1
719554180172500992	flop would just get everyone running to the fences . . $ srpt	flop would just get everyone running to the fences. . $SRPT	0
719519346557657088	- <number> % trading weak . $ fb	-0.75% #trading weak . $FB	0
710132133612929024	$ twtr fck you bird ! $ fb is soaring . will buy it at first backtest of broken resistance . not here . very overbought . tradeideas stocks	$TWTR Fck you Bird! $FB is soaring. Will buy it at first backtest of broken resistance. Not here. Very overbought. #tradeideas #stocks	0
39049974	$ vrtx vertex . monthly - lower hilower lo , long term uptrend intract so far	$VRTX Vertex. Monthly -lower hi/lower lo, Long term uptrend intract so far	1
23386645	$ cpst <number> mil buy order at $ <number> & amp ; $ <number>	$CPST 1Mil Buy order at $1.53 &amp; $1.54	1
10462838	$ spy long <number> position <number>	$SPY Long 1/2 position 137.89	1
719524434902720512	rt <user> : <number> combat leadership tips from a badass marine general via <user> <user> <url>	RT @swmeek: 6 Combat Leadership Tips From A Badass Marine General via @TaskandPurpose @Sandboxx https://t.co/mL7MxiwmzT	1
5788910	don & # <number> ; t care about misunderpricing in $ aapl , still in massive weekly & amp ; monthly uptrend .	Don&#39;t care about mis/underpricing in $AAPL, still in massive weekly &amp; monthly uptrend.	1
719532953642999808	is in the process of streamlining its structure . especially through divestment of non - core businesses . $ intu	is in the process of streamlining its structure . especially through divestment of non-core businesses . $INTU	1
13391009	" <user> : $ unxl i like this ascending triangle on the <number> - minute chart . breakout coming monday ! <url> promising .	&quot;@CH_Roark: $UNXL I like this Ascending Triangle on the 30-minute chart. Breakout coming Monday! http://stks.co/aT3G&quot;Looks promising.	1
6681686	$ kre <url> breakout in regional banking .	$KRE http://stks.co/2Eq8 Breakout in Regional Banking.	1
5277169	$ tlt <url> still the top dog in intermarket rs	$TLT http://stks.co/RbS Still the top dog in Intermarket RS	1
719518460284432384	africa <number> tv : cte d'ivoire , vers une rforme de la constitution <url> wasexo	Africa24 TV : C te d'ivoire, Vers une r forme de la constitution https://t.co/rivxFAusiU #wasexo	1
8186981	$ spy weak close	$SPY weak close	0
719607426757042176	expecting $ spy to close above <number> $ aapl	expecting $SPY to close above 205.20 $AAPL	1
6016469	will we see $ <number> again in $ aapl this year ? ? !	Will we see $410 again in $AAPL this year??!	1
17667026	$ twtr chunk of dec $ <number> puts bought at <number> - opening	$TWTR CHUNK OF DEC $35 PUTS BOUGHT AT .40 - OPENING	0
10147563	$ cern weakness could be opportunity . it looks <number> is best shot here . good to sell nov put for re - entry	$CERN weakness could be opportunity. It looks 64.85 is best shot here. Good to sell Nov Put for re-entry	1
711911471660183552	sftw investor long - term stock recommendation : $ cost costco wholesale corp . ( ss : <number> ) <url>	SFTW Investor long-term stock recommendation: $COST Costco Wholesale Corp. (SS: 18) https://t.co/ajLDr7suct	1
19375545	i have done copious research on my short $ hsbc thesis . typed into $ goog news <url>	I have done copious research on my short $HSBC thesis. Typed into $GOOG news http://stks.co/rujV	0
719558697362411520	with $ ibb back over support . $ gild	With $IBB back over support . $GILD	1
7377506	more praise bad bad bad rt <user> rt <user> $ aapl bought back more shares here today < ~ good for u . im ridin w ya !	more praise.. bad.. bad bad RT @reuvenohr RT @TraderFlorida $AAPL bought back more shares here today&lt;~good for u. im ridin w/ ya!	1
12803864	" <user> : " <user> : $ tsla tesla model s sales exceed target , profitability guidance amended upward : <url>	&quot;@StockTwits: &quot;@Kbkiwi: $TSLA Tesla Model S sales exceed target, profitability guidance amended upward: http://stks.co/jQ0w&quot;&quot;	1
719520383699824640	pivotal sees <number> % upside for alphabet <url> $ googl $ abx $ yhoo	Pivotal sees 27% upside for Alphabet https://t.co/bM7QAdwsrp $GOOGL $ABX $YHOO	1
23569140	$ ino noobs to bios and small caps : stock splits are lipstick on a pig ! splits are for mid to mega caps ! not this pos	$INO NOOBS to bios and small caps: stock splits are lipstick on a pig! Splits are for mid to mega caps! Not this pos	0
710165043019579392	$ nflx and $ tsla making all kinds of gains	$NFLX and $TSLA making all kinds of gains	1
719894972636512256	rt <user> : <number> si pensamos que toda la responsabilidad de la crisis depende de la asamblea nacional para resolverla , como ciudadanos esta	RT @JesusMHD: 1. Si pensamos que TODA LA RESPONSABILIDAD de la crisis depende de la Asamblea Nacional para resolverla, como ciudadanos esta	0
12793642	$ aapl china was always aapl ace up the sleave now seems like its helping the downtrend	$AAPL china was always AAPL ace up the sleave now seems like its helping the downtrend	0
8866500	rt <user> $ ocz wtf ! not complaining . got in at $ <number> but this is playing with my emotions . amen its a decent co should get bought imho	RT @KDouble $OCZ WTF! Not complaining. Got in at $4.50 but this is playing with my emotions.AMEN its a decent Co should get bought IMHO	1
12857945	another <number> % gain in $ rigl , following last week & # <number> ; s huge call buying in the apr . $ <number> calls .	Another 3% gain in $RIGL, following last week&#39;s huge call buying in the Apr. $7.50 calls.	1
35357697	$ frpt this could be in teens again in one trading day , <number> % short interest or not	$FRPT this could be in teens again in one trading day, 60% short interest or not	0
17688269	$ ms still an interesting finance play  been in this one since the <number> & # <number> ; s - hold	$MS still an interesting finance play... been in this one since the 14&#39;s- hold	1
24886266	<user> make sure you wait for <number> don & # <number> ; t settle for <number> . that would be throwing money away . it can & # <number> ; t go down . $ aa	@stuarthatlen make sure you wait for 17. don&#39;t settle for 16.95. that would be throwing money away. it can&#39;t go down. $aa	1
708433303922204672	tv remote control maker surges on deal with comcast <url> $ ueic $ cmcsa	TV Remote Control Maker Surges On Deal With Comcast https://t.co/dxOexHtgHd $UEIC $CMCSA	1
10181529	$ bac the us govt chasing $ bac is a joke there is no case here	$BAC The US Govt chasing $BAC is a joke.. There is no case here..	1
719940405341499392	<user> companies like $ googl just have cash to burn .	@RanchoDinero Companies like $GOOGL just have cash to burn.	1
719522620887183360	$ aapl getting very close to <number> ma of <number> , hasnt closed above <number> ma since july <number> , <number> if when it does , will be significant .	$AAPL getting very close to 200 MA of 110.87, hasn t closed above 200 MA since July 31, 2015. If / when it does, will be significant.	1
11107935	accumulating gobs of $ et $ crm will not be outshined by $ orcl $ $	Accumulating GOBS of $ET $CRM will not be outshined by $ORCL $$	0
